flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,5432079221,36094,business,99800.00,ticket_no,flight_id,boarding_no,seat_no,aircraft_code,model,range
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432374492   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432374492   ,136819,34,16D,SU9,Sukhoi Superjet-100,3000
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432374437   ,136645,Economy,6300.00,,,,,,,,,,,,,,5432374437   ,136645,32,16D,SU9,Sukhoi Superjet-100,3000
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432374741   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432374741   ,136781,62,16D,SU9,Sukhoi Superjet-100,3000
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432375234   ,136838,Economy,6300.00,,,,,,,,,,,,,,5432375234   ,136838,10,16D,SU9,Sukhoi Superjet-100,3000
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432053793   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432053793   ,136888,4,16D,SU9,Sukhoi Superjet-100,3000
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432375489   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432375489   ,136720,31,16D,SU9,Sukhoi Superjet-100,3000
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432318228   ,136936,Economy,6300.00,,,,,,,,,,,,,,5432318228   ,136936,50,16D,SU9,Sukhoi Superjet-100,3000
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376077   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432376077   ,136875,44,16D,SU9,Sukhoi Superjet-100,3000
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432318342   ,136937,Economy,6300.00,,,,,,,,,,,,,,5432318342   ,136937,23,16D,SU9,Sukhoi Superjet-100,3000
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432375602   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432375602   ,136672,95,16D,SU9,Sukhoi Superjet-100,3000
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432318775   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432318775   ,136871,70,16D,SU9,Sukhoi Superjet-100,3000
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432319025   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432319025   ,136654,28,16D,SU9,Sukhoi Superjet-100,3000
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432319684   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432319684   ,136956,41,16D,SU9,Sukhoi Superjet-100,3000
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432319624   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432319624   ,136729,78,16D,SU9,Sukhoi Superjet-100,3000
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432319615   ,136757,Economy,6300.00,,,,,,,,,,,,,,5432319615   ,136757,60,16D,SU9,Sukhoi Superjet-100,3000
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432319980   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432319980   ,136666,74,16D,SU9,Sukhoi Superjet-100,3000
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432319963   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432319963   ,136841,71,16D,SU9,Sukhoi Superjet-100,3000
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432320268   ,136922,Economy,6300.00,,,,,,,,,,,,,,5432320268   ,136922,44,16D,SU9,Sukhoi Superjet-100,3000
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432320422   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432320422   ,136815,24,16D,SU9,Sukhoi Superjet-100,3000
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432376032   ,136769,Economy,6300.00,,,,,,,,,,,,,,5432376032   ,136769,61,16D,SU9,Sukhoi Superjet-100,3000
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432376480   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432376480   ,136807,26,16D,SU9,Sukhoi Superjet-100,3000
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432376549   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432376549   ,136953,86,16D,SU9,Sukhoi Superjet-100,3000
136767,PG0480,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,5432053727   ,136767,Economy,6300.00,,,,,,,,,,,,,,5432053727   ,136767,9,16D,SU9,Sukhoi Superjet-100,3000
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432319501   ,136678,Economy,6300.00,,,,,,,,,,,,,,5432319501   ,136678,2,16D,SU9,Sukhoi Superjet-100,3000
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432319780   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432319780   ,136754,42,16D,SU9,Sukhoi Superjet-100,3000
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432319795   ,136900,Economy,6300.00,,,,,,,,,,,,,,5432319795   ,136900,94,16D,SU9,Sukhoi Superjet-100,3000
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320150   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432320150   ,136600,3,16D,SU9,Sukhoi Superjet-100,3000
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432320777   ,136660,Economy,6300.00,,,,,,,,,,,,,,5432320777   ,136660,41,16D,SU9,Sukhoi Superjet-100,3000
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432374916   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432374916   ,136887,75,16D,SU9,Sukhoi Superjet-100,3000
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432318551   ,136733,Economy,6300.00,,,,,,,,,,,,,,5432318551   ,136733,2,16D,SU9,Sukhoi Superjet-100,3000
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432318553   ,136706,Economy,6300.00,,,,,,,,,,,,,,5432318553   ,136706,2,16D,SU9,Sukhoi Superjet-100,3000
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432318671   ,136632,Economy,6300.00,,,,,,,,,,,,,,5432318671   ,136632,74,16D,SU9,Sukhoi Superjet-100,3000
136669,PG0480,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,5432319133   ,136669,Economy,6300.00,,,,,,,,,,,,,,5432319133   ,136669,52,16D,SU9,Sukhoi Superjet-100,3000
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432319205   ,136755,Economy,6300.00,,,,,,,,,,,,,,5432319205   ,136755,50,16D,SU9,Sukhoi Superjet-100,3000
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432320598   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432320598   ,136827,12,16D,SU9,Sukhoi Superjet-100,3000
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320627   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432320627   ,136778,74,16D,SU9,Sukhoi Superjet-100,3000
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432321038   ,136630,Economy,6300.00,,,,,,,,,,,,,,5432321038   ,136630,13,16D,SU9,Sukhoi Superjet-100,3000
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432374474   ,136733,Economy,6300.00,,,,,,,,,,,,,,5432374474   ,136733,45,16E,SU9,Sukhoi Superjet-100,3000
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432376525   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432376525   ,136953,92,16E,SU9,Sukhoi Superjet-100,3000
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432375777   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432375777   ,136666,87,16E,SU9,Sukhoi Superjet-100,3000
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432375261   ,136571,Economy,6300.00,,,,,,,,,,,,,,5432375261   ,136571,53,16E,SU9,Sukhoi Superjet-100,3000
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432376126   ,136605,Economy,6300.00,,,,,,,,,,,,,,5432376126   ,136605,29,16E,SU9,Sukhoi Superjet-100,3000
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432374672   ,136907,Economy,6300.00,,,,,,,,,,,,,,5432374672   ,136907,23,16E,SU9,Sukhoi Superjet-100,3000
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376178   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432376178   ,136875,67,16E,SU9,Sukhoi Superjet-100,3000
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432375839   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432375839   ,136841,73,16E,SU9,Sukhoi Superjet-100,3000
136767,PG0480,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,5432053729   ,136767,Economy,6300.00,,,,,,,,,,,,,,5432053729   ,136767,31,16E,SU9,Sukhoi Superjet-100,3000
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432374523   ,136758,Economy,6300.00,,,,,,,,,,,,,,5432374523   ,136758,55,16E,SU9,Sukhoi Superjet-100,3000
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432375929   ,136769,Economy,6300.00,,,,,,,,,,,,,,5432375929   ,136769,40,16E,SU9,Sukhoi Superjet-100,3000
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432374324   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432374324   ,136819,5,16E,SU9,Sukhoi Superjet-100,3000
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432374528   ,136586,Economy,6300.00,,,,,,,,,,,,,,5432374528   ,136586,59,16E,SU9,Sukhoi Superjet-100,3000
136823,PG0480,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,5432375614   ,136823,Economy,6300.00,,,,,,,,,,,,,,5432375614   ,136823,29,16E,SU9,Sukhoi Superjet-100,3000
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432318437   ,136706,Economy,6300.00,,,,,,,,,,,,,,5432318437   ,136706,21,16E,SU9,Sukhoi Superjet-100,3000
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319280   ,136927,Economy,6300.00,,,,,,,,,,,,,,5432319280   ,136927,66,16E,SU9,Sukhoi Superjet-100,3000
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432375193   ,136755,Economy,6300.00,,,,,,,,,,,,,,5432375193   ,136755,51,16E,SU9,Sukhoi Superjet-100,3000
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432374379   ,136937,Economy,6300.00,,,,,,,,,,,,,,5432374379   ,136937,77,16E,SU9,Sukhoi Superjet-100,3000
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432320659   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432320659   ,136815,10,16E,SU9,Sukhoi Superjet-100,3000
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432320806   ,136630,Economy,6300.00,,,,,,,,,,,,,,5432320806   ,136630,15,16E,SU9,Sukhoi Superjet-100,3000
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432318283   ,136632,Economy,6300.00,,,,,,,,,,,,,,5432318283   ,136632,79,16E,SU9,Sukhoi Superjet-100,3000
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432318978   ,136649,Economy,6300.00,,,,,,,,,,,,,,5432318978   ,136649,88,16E,SU9,Sukhoi Superjet-100,3000
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432319923   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432319923   ,136956,36,16E,SU9,Sukhoi Superjet-100,3000
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432320838   ,136660,Economy,6300.00,,,,,,,,,,,,,,5432320838   ,136660,50,16E,SU9,Sukhoi Superjet-100,3000
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320848   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432320848   ,136778,61,16E,SU9,Sukhoi Superjet-100,3000
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320879   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432320879   ,136802,75,16E,SU9,Sukhoi Superjet-100,3000
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432375148   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432375148   ,136720,32,16E,SU9,Sukhoi Superjet-100,3000
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432375601   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432375601   ,136672,20,16E,SU9,Sukhoi Superjet-100,3000
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432375684   ,136951,Economy,6300.00,,,,,,,,,,,,,,5432375684   ,136951,36,16E,SU9,Sukhoi Superjet-100,3000
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432318791   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432318791   ,136871,12,16E,SU9,Sukhoi Superjet-100,3000
136669,PG0480,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,5432319002   ,136669,Economy,6300.00,,,,,,,,,,,,,,5432319002   ,136669,58,16E,SU9,Sukhoi Superjet-100,3000
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432319535   ,136757,Economy,6300.00,,,,,,,,,,,,,,5432319535   ,136757,65,16E,SU9,Sukhoi Superjet-100,3000
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432319856   ,136900,Economy,6300.00,,,,,,,,,,,,,,5432319856   ,136900,27,16E,SU9,Sukhoi Superjet-100,3000
136661,PG0480,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,5432318160   ,136661,Economy,6300.00,,,,,,,,,,,,,,5432318160   ,136661,45,16E,SU9,Sukhoi Superjet-100,3000
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432320305   ,136922,Economy,6300.00,,,,,,,,,,,,,,5432320305   ,136922,38,16E,SU9,Sukhoi Superjet-100,3000
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432320380   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432320380   ,136827,47,16E,SU9,Sukhoi Superjet-100,3000
136620,PG0480,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,5432320402   ,136620,Economy,6300.00,,,,,,,,,,,,,,5432320402   ,136620,14,16E,SU9,Sukhoi Superjet-100,3000
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432318341   ,136936,Economy,6300.00,,,,,,,,,,,,,,5432318341   ,136936,77,16E,SU9,Sukhoi Superjet-100,3000
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432320813   ,136612,Economy,6300.00,,,,,,,,,,,,,,5432320813   ,136612,40,16E,SU9,Sukhoi Superjet-100,3000
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432318884   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432318884   ,136781,97,16E,SU9,Sukhoi Superjet-100,3000
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432318908   ,136709,Economy,6300.00,,,,,,,,,,,,,,5432318908   ,136709,21,16E,SU9,Sukhoi Superjet-100,3000
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432318937   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432318937   ,136654,30,16E,SU9,Sukhoi Superjet-100,3000
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432319095   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432319095   ,136887,72,16E,SU9,Sukhoi Superjet-100,3000
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432376224   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432376224   ,136888,3,16E,SU9,Sukhoi Superjet-100,3000
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432319503   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432319503   ,136729,76,16E,SU9,Sukhoi Superjet-100,3000
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432319551   ,136869,Economy,6300.00,,,,,,,,,,,,,,5432319551   ,136869,57,16E,SU9,Sukhoi Superjet-100,3000
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432319626   ,136678,Economy,6300.00,,,,,,,,,,,,,,5432319626   ,136678,50,16E,SU9,Sukhoi Superjet-100,3000
136642,PG0480,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,5432319636   ,136642,Economy,6300.00,,,,,,,,,,,,,,5432319636   ,136642,6,16E,SU9,Sukhoi Superjet-100,3000
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432320050   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432320050   ,136754,22,16E,SU9,Sukhoi Superjet-100,3000
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320112   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432320112   ,136600,72,16E,SU9,Sukhoi Superjet-100,3000
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432376405   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432376405   ,136807,25,16E,SU9,Sukhoi Superjet-100,3000
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320250   ,136857,Economy,6300.00,,,,,,,,,,,,,,5432320250   ,136857,68,16E,SU9,Sukhoi Superjet-100,3000
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432321022   ,136844,Economy,6300.00,,,,,,,,,,,,,,5432321022   ,136844,23,16E,SU9,Sukhoi Superjet-100,3000
