,Restaurant_id,Cuisine Style,Price Range,Number of Reviews
662,id_7921,"['American', 'Cafe', 'Fast Food']",$$ - $$$,25
743,id_1004,"['European', 'Central European', 'Hungarian']",$$ - $$$,39
646,id_2170,,,5
597,id_2608,['Italian'],$,8
248,id_778,,,
656,id_4208,"['Mexican', 'Vegetarian Friendly']",$$ - $$$,28
777,id_1753,['Italian'],,1
959,id_987,,,18
603,id_307,"['Japanese', 'Sushi', 'Asian']",$,39
238,id_4670,,,
905,id_11266,"['Latin', 'Spanish', 'Chilean']",$$ - $$$,10
362,id_4693,"['American', 'Bar', 'British']",$$ - $$$,251
364,id_4452,"['Italian', 'Bar', 'Cafe']",$$ - $$$,466
853,id_8562,['Italian'],$$ - $$$,27
917,id_4238,,,2
814,id_8593,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,123
741,id_1968,,,
913,id_2773,"['European', 'Portuguese']",,3
919,id_7752,['Mediterranean'],$,2
886,id_70,"['American', 'Bar', 'Barbecue']",$$ - $$$,1425
916,id_2663,,,2
327,id_1686,,,
572,id_1820,"['Italian', 'Pizza', 'Mediterranean']",$,699
895,id_415,"['Italian', 'Steakhouse', 'Pizza']",$$ - $$$,793
433,id_3995,,,
531,id_1571,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,117
468,id_9200,['British'],,3
507,id_311,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,55
734,id_1993,,,
609,id_5990,,,6
563,id_1745,"['European', 'Contemporary', 'Portuguese']",$$ - $$$,27
0,id_5569,"['French', 'International', 'European']",$$ - $$$,227
285,id_1541,,,
840,id_101,"['Quick Bites', 'Italian', 'Pizza']",$$ - $$$,334
602,id_1225,"['Chinese', 'Asian', 'Thai']",,6
705,id_2016,,$$ - $$$,11
540,id_3052,,,2
502,id_11134,"['Cafe', 'British', 'Turkish']",$,14
467,id_724,,,25
922,id_5604,['Middle Eastern'],,94
295,id_3914,,,
762,id_1394,['Chinese'],,3
582,id_2614,"['Chinese', 'Asian', 'Shanghai']",$$ - $$$,153
587,id_9780,"['Seafood', 'British']",$$ - $$$,199
730,id_10381,"['Bar', 'Pub']",$$ - $$$,23
630,id_925,"['Bar', 'Pub']",,3
377,id_4294,"['French', 'Bar', 'Cafe']",$$ - $$$,104
401,id_1842,"['French', 'European']",$$ - $$$,221
759,id_1468,"['Irish', 'Fast Food', 'British']",$$ - $$$,31
809,id_1827,"['Irish', 'Bar', 'Pub']",$$ - $$$,359
486,id_1971,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,25
536,id_5503,,,4
505,id_13159,['Italian'],$$ - $$$,62
598,id_2454,"['Asian', 'Thai']",$$ - $$$,12
549,id_239,"['Quick Bites', 'Chinese', 'Fast Food']",$,94
506,id_10781,"['Turkish', 'Halal']",$$ - $$$,21
643,id_5624,['Spanish'],,6
561,id_10177,['Italian'],,12
651,id_565,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,48
653,id_2387,,,3
568,id_2198,"['Brew Pub', 'Bar', 'Pub']",$,97
631,id_4477,['Spanish'],$,25
701,id_266,"['Contemporary', 'Vegetarian Friendly', 'Vegan Options']",$$$$,249
454,id_3732,['Spanish'],$,24
541,id_4,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,3644
496,id_918,"['Bar', 'Pub']",,5
699,id_2936,"['European', 'Portuguese']",,3
516,id_1952,"['Cafe', 'European']",$$ - $$$,89
683,id_6032,['International'],$$ - $$$,20
594,id_9948,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,86
532,id_1133,"['Italian', 'Pizza', 'European']",$$ - $$$,80
570,id_395,"['African', 'Mediterranean', 'Healthy']",$$ - $$$,153
689,id_1033,"['Irish', 'International']",$$ - $$$,230
661,id_655,"['Chinese', 'Asian', 'Thai']",$$ - $$$,299
488,id_7083,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,96
672,id_11306,"['Bar', 'Mediterranean', 'European']",$$ - $$$,67
578,id_3260,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,178
623,id_8222,,,7
654,id_3270,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,116
422,id_213,"['Quick Bites', 'International', 'European']",$,311
767,id_1144,['Vietnamese'],,5
124,id_1655,,,
775,id_3260,"['European', 'Czech']",,5
430,id_257,"['Bar', 'Pizza', 'Healthy']",$$ - $$$,121
387,id_908,"['American', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,161
671,id_559,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,455
791,id_514,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,359
850,id_1473,['Thai'],$,17
863,id_4974,['Asian'],$,11
627,id_9835,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$,102
897,id_984,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,51
811,id_997,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,494
933,id_2073,"['French', 'Bar', 'Cafe']",$$ - $$$,189
492,id_6004,,,
973,id_1564,['Fast Food'],,4
930,id_866,"['Asian', 'Thai']",$$ - $$$,63
920,id_2556,"['Dessert', 'European', 'Vegetarian Friendly']",$$ - $$$,49
948,id_4780,"['Italian', 'American', 'Fast Food']",$,5
995,id_6074,"['Pizza', 'Fast Food']",$,31
267,id_813,,,
994,id_532,"['Bar', 'Seafood', 'Mediterranean']",$$ - $$$,6980
763,id_3303,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,77
481,id_9466,,,2
446,id_7999,,,
466,id_4406,"['Brew Pub', 'Cafe', 'Wine Bar']",,3
909,id_396,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,62
670,id_602,"['Asian', 'Fusion', 'Vegetarian Friendly']",$$ - $$$,215
986,id_147,"['Cafe', 'International', 'European']",$,313
911,id_486,"['Italian', 'Mediterranean', 'European']",$$ - $$$,128
544,id_4845,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,288
720,id_537,"['Spanish', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,744
667,id_683,"['Italian', 'American', 'Bar']",$,13
522,id_64,"['Dutch', 'International', 'Vegetarian Friendly']",$$ - $$$,3540
524,id_11407,['International'],,9
757,id_1498,,,
748,id_2443,,,
754,id_1149,"['Steakhouse', 'Brazilian', 'Barbecue']",$$ - $$$,170
713,id_1556,,,
537,id_4432,,,
778,id_241,,,
824,id_158,,,
551,id_1639,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,103
724,id_3054,,,
685,id_4999,,,
737,id_1328,"['Romana', 'Lazio', 'Central-Italian']",$$ - $$$,378
269,id_6114,,,
993,id_611,,,6
494,id_1880,,,8
462,id_2664,"['Italian', 'Mediterranean', 'European']",$$ - $$$,47
690,id_4082,"['Healthy', 'Vegan Options', 'Gluten Free Options']",$$ - $$$,20
586,id_3365,"['French', 'Bar', 'Cafe']",$$ - $$$,35
694,id_9466,"['Chinese', 'Vietnamese']",$,10
926,id_10299,['Mediterranean'],,4
787,id_10157,"['Lebanese', 'Mediterranean']",$$ - $$$,5
320,id_3243,,,
472,id_6016,['German'],,3
940,id_205,,,
914,id_12273,"['Bar', 'Grill', 'Pub']",,2
477,id_1430,,,4
938,id_246,,,
788,id_403,,,
953,id_4293,,,
981,id_2188,,,5
698,id_815,"['Quick Bites', 'Cafe', 'Vegan Options']",$,34
636,id_7646,['American'],$$ - $$$,30
890,id_11158,,,
969,id_1762,"['Italian', 'Pizza']",,12
457,id_2476,"['Italian', 'Mediterranean', 'Street Food']",$,17
644,id_1674,['International'],,37
355,id_299,"['Chinese', 'Asian', 'Cantonese']",$$ - $$$,1339
790,id_8166,,,4
884,id_5524,,$$ - $$$,29
827,id_2055,"['Asian', 'Vietnamese']",$,12
935,id_1135,"['Chinese', 'Vietnamese']",,4
927,id_3278,['Contemporary'],,3
520,id_1530,"['European', 'Czech', 'Central European']",$$ - $$$,34
495,id_2480,"['French', 'European', 'Vegan Options']",$$ - $$$,208
519,id_7415,"['Moroccan', 'Mediterranean']",$,15
482,id_1994,"['Quick Bites', 'Fast Food', 'Healthy']",$$ - $$$,66
733,id_254,"['French', 'European', 'Vegetarian Friendly']",$,399
504,id_3917,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,257
546,id_85,"['Thai', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,562
674,id_2406,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,231
621,id_661,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,1948
490,id_13337,['Italian'],$$ - $$$,16
738,id_685,"['Mediterranean', 'Gastropub', 'Arabic']",$$ - $$$,193
555,id_9103,"['French', 'European']",$$ - $$$,44
474,id_356,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,92
747,id_4501,['Spanish'],$,11
703,id_977,"['Fast Food', 'Asian', 'Vietnamese']",$$ - $$$,50
530,id_2825,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,142
753,id_1579,"['Italian', 'Seafood', 'International']",$$ - $$$,137
7,id_825,['Italian'],,9
655,id_1941,"['Chinese', 'Japanese', 'Sushi']",$,60
639,id_1862,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,146
615,id_1359,"['Italian', 'Pizza', 'Fast Food']",$,81
637,id_792,"['Australian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,597
620,id_3649,"['European', 'Czech']",$$ - $$$,18
635,id_2982,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,233
663,id_1,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,685
508,id_12587,['French'],$$ - $$$,2
869,id_1651,"['French', 'Bar', 'Pub']",$$ - $$$,65
736,id_686,"['French', 'Belgian']",$$ - $$$,44
907,id_1261,"['Brew Pub', 'Fast Food', 'Pub']",,898
875,id_13830,,,3
881,id_1478,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,297
829,id_2601,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,84
851,id_4455,['Pizza'],,7
858,id_374,"['Mediterranean', 'European', 'Vegetarian Friendly']",$$ - $$$,573
837,id_16199,,$,6
812,id_926,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,212
629,id_3991,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,69
800,id_5611,"['Mediterranean', 'European', 'Turkish']",$$ - $$$,39
761,id_1041,"['Cafe', 'Deli', 'Swedish']",$$ - $$$,40
854,id_2484,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,175
833,id_14386,"['Indian', 'Asian', 'Bangladeshi']",$$ - $$$,53
939,id_702,['Seafood'],$$ - $$$,61
823,id_2561,"['Bar', 'European', 'Czech']",$$ - $$$,104
947,id_2599,"['Italian', 'Gastropub']",$$ - $$$,18
855,id_319,"['Fast Food', 'Asian', 'Vietnamese']",$,63
816,id_2228,['Cafe'],$$ - $$$,13
883,id_230,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,424
444,id_1381,,,
847,id_14512,['Sushi'],,8
808,id_7608,"['International', 'Spanish']",$$ - $$$,34
805,id_1576,"['Asian', 'Vietnamese', 'Soups']",$,31
533,id_5098,,,5
885,id_714,"['Cafe', 'European', 'Vegetarian Friendly']",$,51
835,id_3753,['Middle Eastern'],$,12
970,id_541,['Vietnamese'],$$ - $$$,0
565,id_5329,"['Italian', 'Mediterranean', 'Romana']",$,246
898,id_1516,['Cafe'],,8
622,id_5817,"['Asian', 'Korean', 'Vegetarian Friendly']",$$$$,74
379,id_1905,,,
998,id_1293,"['Lebanese', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,21
708,id_1877,,,
513,id_6315,,,
904,id_2460,"['Chinese', 'Japanese', 'Seafood']",$,196
941,id_1398,,,6
766,id_30,"['French', 'European', 'Vegetarian Friendly']",$$$$,210
989,id_2940,,$$ - $$$,6
547,id_393,"['American', 'Bar', 'Grill']",$$ - $$$,192
891,id_131,"['Irish', 'Bar', 'International']",$$ - $$$,627
921,id_4230,"['Bar', 'Pub']",$$ - $$$,92
550,id_317,"['Mediterranean', 'European', 'Healthy']",$$ - $$$,585
934,id_1275,"['Italian', 'Brew Pub', 'Bar']",$$ - $$$,453
807,id_1705,,,
978,id_13419,"['Bar', 'British', 'Pub']",$$ - $$$,76
842,id_18,['Steakhouse'],$$ - $$$,854
744,id_7153,,,
562,id_5673,,,
611,id_14422,,,
455,id_6183,"['French', 'Bar', 'European']",$$ - $$$,199
497,id_1213,"['Pizza', 'Seafood']",,1
773,id_357,"['Italian', 'Mediterranean', 'Contemporary']",$$ - $$$,574
802,id_557,"['Mediterranean', 'European', 'Central European']",$$ - $$$,57
491,id_7270,"['French', 'European']",$$ - $$$,75
545,id_883,"['Bar', 'European', 'Spanish']",$$ - $$$,89
589,id_1418,"['Italian', 'Mediterranean', 'Greek']",$,7
789,id_8307,"['Quick Bites', 'Cafe']",$,11
944,id_53,"['Italian', 'Seafood', 'Mediterranean']",$$$$,417
499,id_1646,"['Mediterranean', 'Barbecue', 'Greek']",$,19
469,id_7423,"['Seafood', 'Mediterranean', 'European', 'Spanish']",,43
489,id_739,"['Bar', 'International', 'European']",$$ - $$$,148
660,id_321,,$$ - $$$,28
676,id_2233,,$$ - $$$,27
515,id_214,"['Italian', 'Seafood', 'Mediterranean']",$$$$,2127
604,id_6069,,,6
648,id_547,"['Bar', 'European']",$$ - $$$,141
463,id_4166,"['Indian', 'Asian', 'Pakistani']",$$ - $$$,3639
618,id_528,"['Fast Food', 'Asian', 'Vegetarian Friendly']",$$ - $$$,130
634,id_7756,,$$ - $$$,31
650,id_874,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,140
534,id_707,"['Bar', 'British', 'Pub']",$$ - $$$,140
606,id_802,"['Mediterranean', 'Portuguese', 'Vegetarian Friendly']",$$ - $$$,123
538,id_15279,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,28
588,id_344,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,984
686,id_2243,"['American', 'Bar', 'Cafe']",$$ - $$$,115
680,id_469,"['Chinese', 'Cantonese', 'Vegetarian Friendly']",$$ - $$$,109
719,id_903,"['Mediterranean', 'European', 'Spanish']",$,247
640,id_182,"['Steakhouse', 'Barbecue', 'European']",$,1126
696,id_2089,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,112
641,id_1889,"['Mediterranean', 'Spanish', 'Fusion']",$$ - $$$,36
521,id_6234,"['French', 'Bar', 'Cafe']",$$ - $$$,109
704,id_14,"['Cafe', 'European', 'Soups']",$$ - $$$,2121
879,id_2711,"['Italian', 'Bar', 'Pub']",$,8
771,id_6319,['Mediterranean'],$$$$,49
923,id_443,"['Seafood', 'European', 'Scandinavian']",$$ - $$$,119
839,id_2792,"['European', 'Czech']",$,8
878,id_4463,"['Italian', 'Pizza', 'European']",$$ - $$$,495
871,id_130,"['American', 'Bar', 'British']",$$ - $$$,560
868,id_933,"['French', 'Swiss', 'European']",$$ - $$$,18
822,id_3069,['Vietnamese'],$,4
709,id_111,"['Brew Pub', 'British', 'Pub']",$$ - $$$,2747
843,id_14346,"['Quick Bites', 'Fast Food']",$,21
984,id_6804,,,12
931,id_5925,"['Bakeries', 'International']",,5
932,id_550,"['Irish', 'European', 'Vegetarian Friendly']",$$ - $$$,153
706,id_5131,['Spanish'],$,70
876,id_7667,['Brazilian'],$$ - $$$,38
965,id_360,"['Italian', 'European', 'Vegetarian Friendly']",$$ - $$$,71
819,id_214,"['Irish', 'Bar', 'European']",$$ - $$$,1946
929,id_1322,"['Bar', 'British', 'Pub']",$$ - $$$,28
666,id_822,"['German', 'Latin', 'South American']",$$ - $$$,36
483,id_1401,"['Steakhouse', 'Brazilian']",$$ - $$$,191
961,id_1372,,$,12
987,id_12392,"['Italian', 'Pizza', 'Cafe']",$$ - $$$,17
980,id_13122,['Indian'],$$ - $$$,45
903,id_3308,"['Italian', 'Vegetarian Friendly']",$$ - $$$,308
955,id_2407,['Grill'],$$ - $$$,9
943,id_7003,"['French', 'European', 'Asian']",$$ - $$$,11
908,id_36,"['French', 'European']",$$$$,521
990,id_1801,"['Fast Food', 'Middle Eastern', 'Vegetarian Friendly']",$,19
988,id_4681,"['Italian', 'Cafe']",$,15
527,id_85,"['European', 'Spanish', 'Catalan']",$$ - $$$,2677
633,id_9638,"['Cafe', 'British', 'Vegetarian Friendly']",$$ - $$$,100
912,id_10305,"['Quick Bites', 'Japanese', 'Sushi']",$,21
776,id_911,['Barbecue'],$$ - $$$,29
846,id_1767,"['Japanese', 'Brazilian', 'Seafood']",$$ - $$$,73
749,id_1665,,,
610,id_2806,,,
721,id_945,,,
877,id_14995,"['Quick Bites', 'Chinese', 'Fast Food']",$$ - $$$,13
608,id_2236,,,
658,id_4362,,,
910,id_972,,,
664,id_741,,,
740,id_994,,,
848,id_430,"['Bar', 'Pub', 'Czech']",$,68
638,id_1025,,,
475,id_6684,,,
985,id_1958,"['German', 'European', 'Central European']",$$ - $$$,156
873,id_2265,,,
514,id_7335,,,
976,id_15748,"['Quick Bites', 'American', 'Cafe']",$,58
999,id_10369,,$$ - $$$,5
797,id_322,"['Greek', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,72
750,id_323,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,409
624,id_13389,"['European', 'Spanish', 'British']",$$ - $$$,25
882,id_387,"['European', 'Slovenian', 'Central European']",$,10
783,id_159,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,351
711,id_12901,"['Bar', 'International', 'British']",$$ - $$$,24
996,id_791,['Cafe'],,4
874,id_2721,['Greek'],,1
569,id_2792,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,200
443,id_5139,"['International', 'Contemporary', 'Healthy']",$,2
821,id_15679,"['Quick Bites', 'Fast Food']",$,37
585,id_456,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,1707
982,id_1748,"['Quick Bites', 'Fast Food']",$,124
915,id_8229,,,
962,id_773,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,56
681,id_2944,,,
888,id_13747,,,
512,id_11560,"['French', 'Bar', 'European']",$$ - $$$,182
963,id_1552,,,
576,id_2224,,,9
906,id_9121,,$$ - $$$,22
936,id_15306,['African'],,3
991,id_483,,,
614,id_3492,"['Bar', 'Mediterranean', 'Spanish']",$$ - $$$,47
764,id_522,"['Bar', 'Cafe', 'International']",$$ - $$$,63
758,id_199,"['Seafood', 'European', 'Gluten Free Options']",$$ - $$$,160
471,id_944,"['Quick Bites', 'Cafe', 'Deli']",$,52
795,id_7284,['Cafe'],$$ - $$$,9
971,id_6624,"['Bar', 'Cafe', 'Mediterranean']",$$ - $$$,238
619,id_430,"['Seafood', 'British']",$,1076
865,id_4217,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$$ - $$$,220
957,id_7370,['French'],$$ - $$$,6
755,id_12495,['Turkish'],$,10
784,id_675,"['Italian', 'Pizza']",$$ - $$$,17
887,id_12304,['French'],$$$$,7
579,id_452,"['Bar', 'Cafe', 'Turkish']",$$ - $$$,57
817,id_6135,"['Indian', 'Vegetarian Friendly']",$,24
559,id_4541,['Spanish'],$,8
600,id_3198,"['Quick Bites', 'Dutch', 'Fast Food']",$,20
567,id_194,"['European', 'Russian', 'Eastern European']",$$ - $$$,207
707,id_526,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$$ - $$$,94
715,id_305,['Gluten Free Options'],$,227
399,id_29,"['Cafe', 'European', 'Central European']",$$ - $$$,317
386,id_111,"['Chinese', 'Asian', 'Vegetarian Friendly']",$,73
723,id_2882,"['Belgian', 'European']",$$ - $$$,556
725,id_4368,"['Argentinean', 'South American']",$,26
700,id_12307,"['Chinese', 'Asian', 'Thai']",$$ - $$$,89
781,id_7359,"['Seafood', 'Fast Food', 'British']",$,30
712,id_4526,"['French', 'Bar', 'European']",$$ - $$$,232
564,id_1300,"['Cafe', 'European', 'Portuguese']",$,41
799,id_40,"['African', 'Mediterranean', 'Spanish']",$$ - $$$,932
820,id_934,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,28
872,id_3998,"['Lebanese', 'Moroccan', 'Mediterranean']",$,7
864,id_4348,"['Bar', 'International', 'Mediterranean']",$$ - $$$,157
341,id_1925,"['Italian', 'Pizza', 'Mediterranean']",$,50
857,id_1974,"['European', 'Vegetarian Friendly']",$$ - $$$,244
815,id_10356,"['Quick Bites', 'Fast Food', 'Portuguese']",$$ - $$$,90
768,id_1789,"['Asian', 'Thai', 'Vegetarian Friendly']",$$ - $$$,107
347,id_480,"['Italian', 'Vegetarian Friendly']",$$ - $$$,42
593,id_253,"['Bar', 'European', 'Pub']",$$ - $$$,415
956,id_2502,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,198
951,id_1678,,,11
268,id_1200,"['British', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,367
832,id_1808,"['Pizza', 'Vegetarian Friendly']",$$ - $$$,28
892,id_1501,"['Bar', 'Mediterranean', 'European']",$$ - $$$,189
893,id_3196,"['Italian', 'Pizza', 'European']",$,37
966,id_948,['Cafe'],$$ - $$$,16
901,id_781,['Healthy'],$$ - $$$,122
774,id_5066,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,310
575,id_194,"['Cafe', 'Healthy', 'Street Food']",$$ - $$$,168
731,id_12906,['Barbecue'],$,10
751,id_869,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,184
727,id_2802,"['European', 'Czech', 'Central European']",$$ - $$$,33
746,id_963,"['Italian', 'Grill', 'Egyptian']",$$ - $$$,395
493,id_301,"['Japanese', 'Asian', 'Healthy']",$$$$,289
542,id_850,"['Quick Bites', 'Fast Food', 'Portuguese']",$$ - $$$,1791
896,id_7542,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,174
692,id_15646,"['Cafe', 'British', 'Vegetarian Friendly']",$$ - $$$,44
599,id_713,"['Bar', 'Mediterranean', 'European']",$$ - $$$,912
632,id_492,,,
806,id_1903,['Italian'],,5
745,id_605,"['Cafe', 'Deli']",$$ - $$$,10
918,id_1257,"['Healthy', 'Eastern European', 'Central European']",$$ - $$$,16
765,id_1672,"['Bar', 'Mediterranean', 'Greek']",$$ - $$$,23
478,id_900,"['Bar', 'European', 'Pub']",$,196
487,id_3658,,,8
770,id_1349,,,5
856,id_1746,"['German', 'Austrian', 'European']",$$ - $$$,44
688,id_7425,"['Mediterranean', 'Barbecue', 'Spanish']",$,72
813,id_1084,"['French', 'Contemporary']",$,20
826,id_1675,"['Mediterranean', 'Greek', 'Deli']",$$ - $$$,48
862,id_1504,"['Brew Pub', 'Grill', 'Pub']",$$ - $$$,501
677,id_6090,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,185
691,id_820,"['Bar', 'European', 'Deli']",$$ - $$$,167
716,id_2024,"['French', 'Bar', 'European']",$$ - $$$,16
818,id_7183,"['French', 'Moroccan', 'Bar']",$,142
870,id_7272,"['Bar', 'British', 'Pub']",$$ - $$$,91
902,id_1897,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,239
591,id_134,,,
476,id_1243,,,
972,id_6193,['Cafe'],$$ - $$$,11
849,id_1228,"['International', 'Mediterranean', 'Spanish']",$$ - $$$,323
928,id_3287,"['Italian', 'Cafe', 'European']",$,57
954,id_1539,"['Steakhouse', 'Bar', 'British']",$$ - $$$,41
584,id_1545,"['International', 'Mediterranean']",$$ - $$$,46
945,id_284,"['Japanese', 'Sushi', 'Japanese Fusion']",$$ - $$$,1103
511,id_4310,"['Italian', 'Cafe', 'European']",$$ - $$$,174
803,id_758,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,85
601,id_2173,"['European', 'Spanish']",$$ - $$$,175
964,id_4021,"['Italian', 'Bar', 'Pub']",$,13
983,id_1536,"['Bar', 'Contemporary', 'Pub']",$,34
616,id_8523,"['Lebanese', 'Mediterranean']",,5
937,id_1831,"['Italian', 'Mediterranean', 'Apulian']",$$ - $$$,139
501,id_8019,,,
288,id_2734,,,
682,id_1188,,,
880,id_6836,,,
659,id_553,,,
769,id_7470,,,
838,id_2620,,,
867,id_12475,,,
845,id_15402,,,
668,id_2889,,,
756,id_871,"['Chinese', 'Seafood', 'Asian']",$$ - $$$,98
566,id_6338,"['French', 'Bar', 'Cafe']",$$ - $$$,105
942,id_10139,,,
844,id_2393,"['French', 'European']",$$ - $$$,185
376,id_6811,"['Moroccan', 'Middle Eastern', 'Vegetarian Friendly']",$$$$,69
535,id_3966,['Mediterranean'],$$ - $$$,57
577,id_393,,,
967,id_1079,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,258
979,id_640,"['Mediterranean', 'European', 'Portuguese']",$,42
500,id_573,"['Mediterranean', 'European', 'Spanish']",$$$$,739
679,id_3705,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,202
592,id_4232,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$$ - $$$,227
349,id_1010,"['Asian', 'Thai', 'Vegetarian Friendly']",$$ - $$$,609
859,id_543,"['Polish', 'European']",$,22
626,id_14953,"['Japanese', 'Sushi', 'Asian']",,12
894,id_2309,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,400
997,id_2356,"['German', 'Pub']",$,33
889,id_13403,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,481
779,id_4049,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,318
607,id_9935,,,
828,id_1760,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$,138
836,id_633,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,912
657,id_1512,,,
425,id_2783,"['Italian', 'Pizza', 'International']",$,206
772,id_268,"['Irish', 'European', 'Vegetarian Friendly']",$$ - $$$,899
861,id_7534,"['Bar', 'Mediterranean', 'European']",$$ - $$$,252
785,id_7011,"['Bar', 'European', 'Spanish']",$$ - $$$,130
760,id_1856,"['German', 'Vegetarian Friendly']",$$ - $$$,26
